lot_identifier,main_cam_url,main_cam_lot_seek_hms,main_cam_lot_duration_secs,main_lot_startedAt,secondary_cam_url,secondary_cam_lot_seek_hms,secondary_cam_lot_seek_secs,secondary_cam_lot_duration_secs,cat_noInLot,cat_breedCode,cat_weightKgs,cat_sex,cat_ageInMonths,cat_ageInDays,owner_id
TvLrXXAFoREr8yHos1w3-iYCLhiYhOi8pXheBWuMM-105,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:44:9,30,2022-02-16T11:53:11.627Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:43:28,2608,40,,FR,540,FEMALE,24,746,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-oPnc14iH3JPCe18kTJo7-119,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:44:53,17,2022-02-16T11:53:55.382Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:44:9,2649,30,,FR,500,FEMALE,87,2660,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-8aMQg3bkMHtQjuzclMGM-127,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:51:6,77,2022-02-16T12:00:08.770Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:49:31,2971,91,,FR,,FEMALE,81,2476,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-Fkn8a0F6DIxbUV55gzyT-121,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:52:24,23,2022-02-16T12:01:26.557Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:51:6,3066,77,,FR,560,FEMALE,53,1601,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-DTZCPHBlKiIOgtA6TlJZ-126,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:52:53,35,2022-02-16T12:01:55.805Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:52:24,3144,23,,FR,480,FEMALE,38,1171,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-cnXucKUuVW1B24gpwcub-125,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:53:52,34,2022-02-16T12:02:54.973Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:52:53,3173,35,,FR,450,FEMALE,42,1275,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-dkTDD3xtVjJJU9NN8nuy-123,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:54:27,33,2022-02-16T12:03:29.868Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:53:52,3232,34,,FR,470,FEMALE,31,948,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-igrlQwQjFsjTUituAh8e-122,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:55:13,38,2022-02-16T12:04:15.074Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:54:27,3267,33,,FR,580,FEMALE,62,1883,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-oKKzDZD7uhnyYBqbQRAU-130,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:59:4,36,2022-02-16T12:08:06.631Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:58:31,3511,33,,FR,600,FEMALE,71,2166,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-QLoIc6tcisgZKGaZhxGQ-129,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,0:59:41,22,2022-02-16T12:08:43.847Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:59:4,3544,36,,FR,650,FEMALE,71,2166,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-NI1wNcNGugyYIJS7bg0L-120,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,1:0:17,28,2022-02-16T12:09:19.294Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,0:59:41,3581,22,,FR,650,FEMALE,142,4325,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-PAfJFsGgitbOe9xXq83Y-654,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,3:17:11,35,2022-02-16T14:26:13.528Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,3:16:23,11783,35,,FR,530,MALE,24,721,alnft5S1MAWbusoVXbvafncTjOX2
TvLrXXAFoREr8yHos1w3-ZVNOEPBDRR401BEsFPs1-653,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1645009742-5.mp4,3:20:16,30,2022-02-16T14:29:18.739Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1645009742-2.mp4,3:19:37,11977,38,,FR,580,MALE,21,638,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-nWwJCHxvFpMfgfeX8PjY-174,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,0:43:45,63,2021-12-14T12:04:08.912Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,0:42:11,2531,59,,FR,,FEMALE,26,790,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-rQp2UnKBOtusAKPpLfk1-175,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,0:45:12,108,2021-12-14T12:05:35.988Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,0:43:45,2625,63,,FR,,FEMALE,26,785,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-hHRJnah9G1b8gqs0j17l-178,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,0:50:55,76,2021-12-14T12:11:18.571Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,0:49:14,2954,65,,FR,,FEMALE,38,1140,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-n4kjiTXE6wHGfmiBZCsC-179,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,0:52:41,111,2021-12-14T12:13:04.983Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,0:50:55,3055,76,,FR,,FEMALE,47,1443,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-Hvgrhw7j66BgXwnqeqfN-181,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,0:57:11,56,2021-12-14T12:17:34.518Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,0:55:10,3310,81,,FR,,FEMALE,44,1347,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-esl8jaq7LpAClDb1D6kI-154,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,1:1:47,42,2021-12-14T12:22:10.610Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,1:0:38,3638,49,,FR,,FEMALE,44,1326,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-IfOLdcbyPXGesqqmQoB8-160,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,1:2:31,15,2021-12-14T12:22:54.470Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,1:1:47,3707,42,,FR,,FEMALE,70,2120,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-DwZ6CdPKk9ADxdTF3aRA-156,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,1:2:47,29,2021-12-14T12:23:10.969Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,1:2:31,3751,15,,FR,,FEMALE,44,1326,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-WYkKDRTOnntaLRsZOBh2-161,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,1:3:45,40,2021-12-14T12:24:08.632Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,1:2:47,3767,29,,FR,,FEMALE,70,2115,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-G7I2rtRrQFWD0ZRG5jhX-158,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,1:4:40,54,2021-12-14T12:25:03.024Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,1:3:45,3825,40,,FR,,FEMALE,37,1125,alnft5S1MAWbusoVXbvafncTjOX2
d8qc3ow9vEmuVJlYj7Bc-K2impzCsyVQmBnKKymcN-155,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1639480823.mp4,1:5:34,70,2021-12-14T12:25:57.838Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1639480823.mp4,1:4:40,3880,54,,FR,,FEMALE,55,1680,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-liBD4XeDkau8m78CvWhK-62,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:3:24,41,2022-02-09T10:53:38.146Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:2:31,151,51,,FR,,FEMALE,24,721,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-aJ4p5T812EaHNRjzJcGr-67,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:8:6,19,2022-02-09T10:58:20.653Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:7:33,453,33,,FR,,FEMALE,111,3382,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-YFkaMxjFTsWHXiNW7CwC-71,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:8:34,20,2022-02-09T10:58:48.753Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:8:6,486,19,,FR,,FEMALE,68,2070,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-hdW2SQubUCFsmPwtTQG1-70,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:9:23,24,2022-02-09T10:59:37.852Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:8:34,514,20,,FR,,FEMALE,99,2998,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-BWOAggOAXGVhirFYFo6q-68,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:9:51,40,2022-02-09T11:00:05.916Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:9:23,563,24,,FR,,FEMALE,110,3341,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-L9X7liY7WJv9ZZUhJ3uW-86,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:11:2,38,2022-02-09T11:01:16.892Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:10:33,633,29,,FR,,FEMALE,23,688,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-0JWFnf6CkxqCxtOp8JWw-83,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:11:56,37,2022-02-09T11:02:10.532Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:11:2,662,38,,FR,,FEMALE,79,2393,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-YCuHmrBaSj4DLxRsC7If-84,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:12:34,44,2022-02-09T11:02:48.600Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:11:56,716,37,,FR,,FEMALE,138,4203,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-KLYhxHJuARQTmHmlhhvF-78,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:13:19,48,2022-02-09T11:03:33.839Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:12:34,754,44,,FR,,FEMALE,71,2163,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-zZhMGMs3IgFwrcWjCCDs-85,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:14:22,19,2022-02-09T11:04:36.956Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:13:19,799,48,,FR,,FEMALE,100,3039,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-KR6C9JuwmihZah0jOI3U-77,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:15:25,22,2022-02-09T11:05:39.741Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:14:22,862,19,,FR,,FEMALE,117,3553,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-tMB23EN9jiujdCwb0rSA-80,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:15:48,37,2022-02-09T11:06:02.934Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:15:25,925,22,,FR,,FEMALE,99,3010,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-ipc6Cw0Vixsg3bH5JKBM-87,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:17:18,31,2022-02-09T11:07:32.828Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:16:26,986,46,,FR,,FEMALE,53,1607,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-Gt5Mm1LiRZvfs7VGqtBQ-92,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:19:35,24,2022-02-09T11:09:49.501Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:19:11,1151,19,,FR,,FEMALE,107,3238,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-FhC9ez99eZPJKsYcrsEb-90,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:22:4,22,2022-02-09T11:12:18.115Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:20:54,1254,68,,FR,,FEMALE,60,1830,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-ZwF9rsWsKHTmsTqNUHwI-93,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:22:30,27,2022-02-09T11:12:44.709Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:22:4,1324,22,,FR,,FEMALE,78,2366,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-gUxoU4CcWq429QeulxhB-94,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:22:58,52,2022-02-09T11:13:12.995Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:22:30,1350,27,,FR,,FEMALE,73,2219,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-KaE9HrSSpPl6Jj54b3iS-101,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:30:17,41,2022-02-09T11:20:31.633Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:29:52,1792,24,,FR,,FEMALE,88,2663,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-R9JhZDpSPW8vAkXgRYjm-106,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:30:59,41,2022-02-09T11:21:13.585Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:30:17,1817,41,,FR,,FEMALE,27,830,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-G3PfEM5mw34oz8t6OPgo-103,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:31:41,23,2022-02-09T11:21:55.581Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:30:59,1859,41,,FR,,FEMALE,133,4057,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-aJWhKGraTeNG64hfIZnd-110,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:32:19,24,2022-02-09T11:22:33.563Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:31:41,1901,23,,FR,,FEMALE,65,1982,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-Yr1nTujo51yHNiiAN7e3-116,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:32:52,29,2022-02-09T11:23:06.840Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:32:19,1939,24,,FR,,FEMALE,77,2346,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-Tziqc2Tv75oQTzt19fhw-102,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:33:28,28,2022-02-09T11:23:42.553Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:32:52,1972,29,,FR,,FEMALE,72,2183,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-bjb4f8SfJLCcLYdd8qLE-112,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:35:39,27,2022-02-09T11:25:53.644Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:34:39,2079,32,,FR,,FEMALE,73,2222,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-BqEbap99dEB9DwHY6Tx1-117,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:37:43,25,2022-02-09T11:27:57.010Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:36:47,2207,55,,FR,,FEMALE,59,1799,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-idvr9pTruxORoqW0Uxql-123,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:40:6,20,2022-02-09T11:30:20.385Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:38:59,2339,60,,FR,,FEMALE,62,1891,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-z1K1anBL76lojPErRzSB-115,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:42:29,25,2022-02-09T11:32:43.630Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:41:43,2503,38,,FR,690,FEMALE,66,1991,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-JTJTNIOTAdrzAwu1g2BR-124,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:43:2,21,2022-02-09T11:33:16.087Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:42:29,2549,25,,FR,630,FEMALE,110,3338,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-6Nmq8Wir3wXEvT75zfN2-128,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:44:41,33,2022-02-09T11:34:55.837Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:44:11,2651,21,,FR,560,FEMALE,52,1562,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-lZ49cKmvKJLLLVQUnSq7-131,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:45:15,45,2022-02-09T11:35:29.683Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:44:41,2681,33,,FR,640,FEMALE,107,3249,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-bpkbrJMwaYbETxQer9dY-129,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:52:0,43,2022-02-09T11:42:14.657Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:51:1,3061,44,,FR,480,FEMALE,92,2790,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-iG8ielAG7E4T92mGeyWu-130,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:52:44,38,2022-02-09T11:42:58.507Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:52:0,3120,43,,FR,620,FEMALE,59,1806,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-jeZ1gWCZ0BxI2cQgz3nG-39,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:55:54,81,2022-02-09T11:46:08.367Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:55:12,3312,29,,FR,,FEMALE,74,2237,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-VUxg80QwS8yloMsbziDB-54,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:57:31,65,2022-02-09T11:47:45.193Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:55:54,3354,81,,FR,450,MALE,25,756,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-TGQijTPAjch97xcKpRde-51,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,0:59:18,48,2022-02-09T11:49:32.605Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:58:36,3516,41,,FR,500,MALE,24,733,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-TCCGVDcJVVFKiuY2qXBS-56,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,1:0:14,47,2022-02-09T11:50:28.321Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,0:59:18,3558,48,,FR,470,MALE,23,694,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-AgHbgIer0MngmXgXYwp0-53,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,1:1:2,38,2022-02-09T11:51:16.036Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,1:0:14,3614,47,,FR,540,MALE,24,714,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-zObbO2OKFb8CoWPjRYOX-55,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,1:1:40,24,2022-02-09T11:51:54.570Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,1:1:2,3662,38,,FR,540,MALE,26,783,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-79TvhZCh9HIguDO6hoHe-49,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,1:3:20,47,2022-02-09T11:53:34.054Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,1:2:40,3760,39,,FR,470,MALE,24,715,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-L0r2GcEkLxC1OE0oMxuv-57,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,1:4:8,28,2022-02-09T11:54:22.154Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,1:3:20,3800,47,,FR,540,MALE,23,686,alnft5S1MAWbusoVXbvafncTjOX2
dC1C1cn3NsVuKaSOjvdO-RczwHwcB7Z8NUhxYNFRB-74,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-db46035-1644403814-1.mp4,1:5:29,45,2022-02-09T11:55:43.872Z,https://storage.googleapis.com/marteye-replays/mp4/alnft5S-C-91600f4-1644403818-3.mp4,1:4:37,3877,28,,FR,440,MALE,25,765,alnft5S1MAWbusoVXbvafncTjOX2
